
-33.32%,-12.23%,100.00%,2.72,-28.48%,0.43次,63.30%,-3.55亿,12.5亿,12.5亿,24.2亿,15.3亿,24.2亿,12.5亿,11.8亿,21.3亿,2.92亿,12.5亿,10.6亿,9162万,3.47亿,--,7415万,--,741万,--,--,--,16.9万,1380万,1596万,10.5亿,--,--,624万,--,3551万,6862万,--,--,11.2万,4015万,--,2.11亿,451万,3.26亿,123万,62.0万,1.23亿,材料行业002290
8.62%,5.86%,99.65%,1.46,12.07%,0.49次,31.38%,3.10亿,25.7亿,25.7亿,54.1亿,17.0亿,54.1亿,25.9亿,21.6亿,39.6亿,14.5亿,25.7亿,16.5亿,4.13亿,6.86亿,--,4.32亿,--,2255万,--,--,--,1312万,5280万,-392万,13.6亿,7979万,--,1133万,--,3.05亿,9310万,--,4665万,2139万,1.12亿,--,6.50亿,5960万,7.17亿,7437万,9990万,3.56亿,材料行业002392
12.73%,9.38%,75.06%,1.89,15.35%,0.61次,47.02%,8872万,5.78亿,5.78亿,10.4亿,4.90亿,10.4亿,5.78亿,4.73亿,4.76亿,5.66亿,5.78亿,3.92亿,5592万,3621万,--,7330万,--,191万,--,--,--,5.55万,2229万,592万,1.29亿,--,3714万,--,--,2084万,2917万,--,--,20.5万,2916万,--,3.60亿,413万,1.68亿,5177万,3751万,1690万,材料行业603663
22.24%,20.13%,100.00%,1.07,45.15%,0.45次,6.94%,7516万,1.66亿,1.66亿,3.86亿,2676万,3.86亿,1.67亿,8617万,1.91亿,1.94亿,1.66亿,5320万,1738万,1.07亿,--,2726万,5.48万,238万,--,--,--,6483,1260万,-197万,629万,601万,--,52.9万,--,190万,218万,--,346万,60.6万,1745万,--,1.41亿,302万,6232万,1203万,117万,609万,材料行业688233
--,-29.22%,95.74%,--,-359.24%,0.08次,202.04%,-16.7亿,4.64亿,4.64亿,41.0亿,82.9亿,41.0亿,5.03亿,18.5亿,16.6亿,24.4亿,4.64亿,2.39亿,3.98亿,1.88亿,--,6002万,--,842万,--,--,--,425万,2884万,1.97亿,4.11亿,1.82亿,7129万,3529万,--,212万,257万,--,1491万,11.7亿,2.00亿,--,20.7亿,1986万,145万,1509万,111万,1.74亿,材料行业600401
-5.44%,-2.91%,100.03%,1.88,-83.20%,0.03次,46.90%,-9.68亿,11.6亿,11.6亿,324亿,152亿,324亿,12.0亿,19.4亿,216亿,108亿,11.6亿,9.79亿,9.21亿,141亿,--,3.98亿,3309万,2060万,--,--,--,251万,720万,4.54亿,41.8亿,999万,533万,192万,--,1.87亿,6.08亿,--,3934万,1210万,2.81亿,--,36.0亿,1.61亿,4.99亿,5.50亿,33.2亿,3152万,材料行业002450
0.21%,0.19%,100.00%,1.10,1.06%,0.18次,8.92%,132万,1.25亿,1.25亿,6.88亿,6136万,6.88亿,1.26亿,1.21亿,4.77亿,2.11亿,1.25亿,1.07亿,1079万,3.63亿,--,5089万,--,173万,--,--,--,85.9万,135万,-937万,1358万,--,--,--,--,431万,919万,--,--,8.95万,1585万,--,1.53亿,68.0万,7314万,251万,353万,1288万,材料行业600714
7.69%,3.90%,95.36%,1.98,6.83%,0.57次,49.62%,2.13亿,31.2亿,31.2亿,58.1亿,28.8亿,58.1亿,31.3亿,27.1亿,41.4亿,16.7亿,31.2亿,22.0亿,4.57亿,5.00亿,--,3.25亿,172万,2655万,--,--,--,415万,2096万,1317万,14.3亿,482万,2.40亿,231万,--,2.82亿,9850万,--,156万,777万,1.62亿,--,6.16亿,7996万,11.4亿,2.17亿,1.41亿,5353万,材料行业002225
6.88%,3.58%,87.49%,1.91,10.57%,0.34次,47.73%,7963万,7.53亿,7.53亿,24.3亿,11.6亿,24.3亿,7.79亿,6.86亿,11.2亿,13.1亿,7.53亿,5.11亿,1.50亿,6.30亿,--,8252万,598万,878万,--,--,--,15.8万,1434万,1794万,1.39亿,1892万,--,1962万,--,5593万,5039万,8127万,202万,68.5万,7653万,--,5.92亿,1116万,1.81亿,2375万,1.43亿,156万,材料行业000920
2.79%,1.04%,110.50%,2.47,1.14%,0.91次,59.48%,1496万,13.1亿,13.1亿,14.8亿,8.81亿,14.8亿,13.2亿,12.7亿,7.06亿,7.74亿,13.1亿,11.9亿,7335万,2562万,--,9964万,-9.91万,552万,--,--,--,68.4万,248万,2643万,2.33亿,--,--,136万,--,877万,894万,5401万,103万,20.2万,3815万,--,4.74亿,601万,3.78亿,8477万,439万,4898万,材料行业300283
0.27%,-0.02%,-387.85%,3.22,-0.04%,0.54次,68.93%,-322万,80.0亿,80.0亿,153亿,106亿,153亿,80.2亿,75.2亿,94.1亿,59.2亿,80.0亿,66.5亿,7.96亿,13.9亿,--,5.42亿,--,2696万,--,--,1482万,1246万,4681万,9997万,30.2亿,1.20亿,1.93亿,1264万,--,3.69亿,2.11亿,5187万,4145万,240万,3.27亿,--,28.3亿,1.16亿,21.2亿,5.80亿,5.71亿,1.30亿,材料行业600458
-2.78%,-1.48%,100.00%,1.93,-8.01%,0.18次,48.30%,-1548万,1.93亿,1.93亿,10.9亿,5.25亿,10.9亿,1.94亿,1.98亿,5.62亿,5.25亿,1.93亿,1.63亿,3932万,2.01亿,--,4074万,--,208万,--,--,--,78.2万,-571万,1045万,1.26亿,--,--,-53.8万,--,1031万,297万,--,105万,2.30万,1856万,--,3.54亿,1345万,1.46亿,8526万,3022万,2777万,材料行业300700
0.98%,0.71%,102.12%,1.33,9.14%,0.08次,24.69%,6678万,7.30亿,7.30亿,93.0亿,23.0亿,93.0亿,7.45亿,6.64亿,38.8亿,54.3亿,7.30亿,5.10亿,1.43亿,11.7亿,--,1.61亿,--,627万,--,--,--,534万,429万,6899万,8.35亿,1.13亿,--,894万,--,1306万,2.95亿,411万,531万,21.3万,6064万,--,28.4亿,2620万,8.48亿,8.92亿,11.1亿,1831万,材料行业300064
9.79%,7.46%,99.76%,1.19,14.13%,0.53次,15.62%,2.35亿,16.7亿,16.7亿,31.7亿,4.96亿,31.7亿,16.7亿,13.7亿,15.4亿,16.3亿,16.7亿,11.7亿,1.48亿,4.77亿,--,1.65亿,-161万,1394万,--,--,--,119万,3677万,-702万,4.02亿,--,--,714万,--,8803万,6539万,--,1994万,88.0万,6684万,--,13.9亿,1372万,1.84亿,3823万,51.3万,5311万,材料行业300196
6.62%,3.35%,114.17%,1.51,8.19%,0.41次,33.71%,2896万,3.54亿,3.54亿,8.55亿,2.88亿,8.55亿,3.71亿,3.63亿,4.70亿,3.85亿,3.54亿,2.06亿,1.41亿,2381万,--,4181万,--,233万,--,--,--,992万,1370万,42.5万,2.00亿,--,--,721万,--,1.01亿,701万,--,252万,15.5万,3933万,--,3.23亿,1472万,1.66亿,326万,--,1048万,材料行业300163
6.63%,2.39%,100.27%,2.70,4.80%,0.50次,62.97%,4781万,9.95亿,9.95亿,20.6亿,13.0亿,20.6亿,9.96亿,9.22亿,13.2亿,7.47亿,9.95亿,7.29亿,1.79亿,1.59亿,--,6940万,--,566万,--,--,--,35.2万,799万,3543万,3.86亿,--,1.20亿,--,--,8746万,5302万,280万,1239万,60.4万,5624万,--,4.78亿,911万,6.67亿,1751万,737万,979万,材料行业300260
2.39%,1.39%,18.30%,4.43,1.97%,0.71次,77.44%,5632万,28.7亿,28.7亿,44.2亿,34.3亿,44.2亿,28.8亿,27.3亿,31.2亿,13.0亿,28.7亿,23.5亿,3.46亿,6.51亿,--,2.72亿,--,1760万,--,--,--,905万,1264万,7324万,10.2亿,--,456万,--,--,1.35亿,1.08亿,--,350万,145万,1.38亿,--,9.24亿,1677万,11.1亿,8078万,--,2786万,材料行业002066
4.21%,2.79%,100.77%,1.49,7.36%,0.38次,32.87%,5979万,8.13亿,8.13亿,22.0亿,7.23亿,22.0亿,8.13亿,7.11亿,11.5亿,10.5亿,8.13亿,5.89亿,1.08亿,1.39亿,--,6152万,-36.8万,504万,--,--,163万,42.6万,955万,861万,5.10亿,1910万,4.22亿,57.2万,--,4220万,4194万,--,1190万,5299,5737万,--,2.87亿,2214万,3.41亿,1.35亿,8961万,6017万,材料行业300331
1.34%,1.30%,101.25%,1.31,3.12%,0.42次,23.53%,4029万,12.9亿,12.9亿,30.3亿,7.14亿,30.3亿,13.1亿,11.9亿,9.80亿,20.5亿,12.9亿,10.3亿,1.51亿,2.22亿,--,1.56亿,--,1091万,--,--,730万,346万,209万,1427万,3.41亿,1.82亿,229万,1390万,--,6513万,2925万,--,238万,227万,7193万,--,13.3亿,3430万,2.25亿,2.64亿,7585万,2542万,材料行业601208
4.90%,2.62%,97.73%,1.99,6.11%,0.43次,49.84%,9208万,15.1亿,15.1亿,36.3亿,18.1亿,36.3亿,15.1亿,13.5亿,22.5亿,13.8亿,15.1亿,12.0亿,1.37亿,4.48亿,--,8162万,--,738万,--,--,--,540万,889万,3200万,10.4亿,8664万,3.43亿,-321万,--,5331万,3812万,--,139万,1.28万,5206万,--,6.14亿,1566万,3.05亿,2.23亿,1803万,2621万,材料行业002361
11.42%,6.53%,100.00%,1.71,20.08%,0.33次,41.61%,3906万,1.95亿,1.95亿,6.19亿,2.58亿,6.19亿,1.96亿,1.42亿,3.57亿,2.62亿,1.95亿,1.02亿,3026万,1797万,--,3320万,--,281万,--,--,--,148万,726万,538万,1.01亿,--,--,5.60万,--,808万,795万,--,26.8万,16.0万,1680万,--,1.88亿,391万,1.49亿,1662万,1761万,181万,材料行业688021
-0.91%,-0.70%,91.73%,1.37,-5.61%,0.13次,26.85%,-1511万,2.69亿,2.69亿,21.2亿,5.69亿,21.2亿,2.60亿,2.67亿,11.6亿,9.61亿,2.69亿,2.09亿,5217万,1.58亿,--,1.72亿,255万,379万,--,--,4067万,1.43万,211万,728万,1.75亿,2896万,1.10亿,-1206万,--,1581万,984万,--,225万,4.93万,2908万,--,4.97亿,2228万,3.54亿,3008万,568万,1466万,材料行业002297
7.23%,3.30%,92.69%,2.09,7.46%,0.44次,52.12%,2.12亿,28.5亿,28.5亿,64.3亿,33.5亿,64.3亿,28.4亿,25.0亿,26.6亿,37.6亿,28.5亿,18.6亿,5.85亿,4.92亿,--,2.37亿,--,2982万,--,--,1614万,396万,2311万,1.02亿,14.0亿,6415万,7.53亿,-771万,--,2.95亿,7115万,2200万,5249万,227万,1.88亿,--,20.2亿,9312万,4.73亿,1.75亿,1.05亿,7575万,材料行业002130
8.93%,7.79%,100.00%,1.13,19.10%,0.41次,11.80%,1.40亿,7.32亿,7.32亿,18.2亿,2.15亿,18.2亿,7.39亿,5.67亿,8.61亿,9.62亿,7.32亿,4.19亿,1.07亿,1.21亿,--,2937万,--,734万,--,--,--,40.4万,3209万,-332万,1.73亿,--,6.87亿,710万,--,4000万,907万,--,--,159万,7019万,--,2.26亿,730万,8829万,13.3万,892万,4.16亿,材料行业300200
1.30%,0.56%,95.26%,2.41,2.70%,0.21次,58.53%,6130万,22.7亿,22.7亿,108亿,63.5亿,108亿,23.2亿,22.0亿,40.2亿,68.3亿,22.7亿,17.0亿,4.88亿,11.1亿,--,1.91亿,-7597万,2210万,--,--,2958万,8662万,-2365万,2.79亿,13.2亿,5568万,--,3619万,--,5465万,2.18亿,1.85亿,316万,542万,1.55亿,--,42.6亿,3317万,9.14亿,16.2亿,4.37亿,1258万,材料行业600172
10.03%,8.07%,97.55%,1.33,22.02%,0.37次,24.96%,9759万,4.43亿,4.43亿,12.4亿,3.08亿,12.4亿,4.84亿,3.81亿,7.01亿,5.34亿,4.43亿,3.09亿,5739万,5524万,--,5137万,-684万,265万,--,--,--,31.6万,1151万,236万,2.39亿,1.65亿,1457万,4731万,--,1749万,3502万,539万,187万,15.0万,3753万,--,2.16亿,1476万,2.28亿,1931万,57.3万,597万,材料行业300234
6.81%,5.48%,81.84%,1.39,15.03%,0.36次,27.93%,1.55亿,10.3亿,10.3亿,30.8亿,8.60亿,30.8亿,10.3亿,8.27亿,19.2亿,11.6亿,10.3亿,6.95亿,9523万,2.36亿,--,1.03亿,--,992万,--,--,1280万,123万,2721万,596万,7.04亿,1.16亿,3.20亿,-213万,--,1392万,2178万,--,346万,1.65万,7536万,--,5.45亿,496万,5.36亿,3108万,2543万,8.61万,材料行业300034
11.63%,7.56%,98.52%,1.21,12.57%,0.60次,17.61%,9973万,7.94亿,7.94亿,15.4亿,2.71亿,15.4亿,7.94亿,6.65亿,11.8亿,3.58亿,7.94亿,5.83亿,6311万,3.83亿,--,3862万,--,483万,--,--,--,3.86万,1358万,-490万,2.38亿,--,--,--,--,2601万,745万,--,214万,29.9万,4200万,--,3.03亿,353万,1.04亿,1100万,--,237万,材料行业603115
6.43%,3.66%,100.00%,1.79,4.71%,0.78次,44.16%,5070万,10.8亿,10.8亿,14.4亿,6.34亿,14.4亿,10.9亿,10.1亿,9.90亿,4.47亿,10.8亿,9.26亿,7179万,4285万,--,4674万,88.3万,417万,--,--,--,1105万,490万,2005万,3.18亿,--,--,237万,--,923万,471万,144万,8961,10.3万,4251万,--,2.66亿,662万,4.80亿,1.12亿,1382万,2781万,材料行业603045
5.65%,2.38%,90.49%,2.49,7.05%,0.34次,59.84%,9267万,13.1亿,13.1亿,39.7亿,23.8亿,39.7亿,13.2亿,12.0亿,27.1亿,12.6亿,13.1亿,9.74亿,1.85亿,9.28亿,--,9840万,--,819万,--,--,2607万,416万,3490万,4208万,8.39亿,1.46亿,2217万,-32.3万,--,5398万,1.13亿,--,352万,228万,8876万,--,3.33亿,2170万,5.78亿,2.72亿,--,6144万,材料行业300021
4.42%,3.25%,98.96%,1.45,5.61%,0.58次,30.86%,1.00亿,17.9亿,17.9亿,33.2亿,10.2亿,33.2亿,18.0亿,16.0亿,25.1亿,8.04亿,17.9亿,14.1亿,1.59亿,6.51亿,--,1.25亿,-354万,1181万,--,--,--,178万,2408万,-425万,7.39亿,3322万,--,1592万,--,5699万,5036万,1676万,33.0万,15.8万,1.06亿,--,5.52亿,636万,5.89亿,6863万,155万,2.95亿,材料行业000795
14.86%,7.27%,100.00%,1.93,15.46%,0.47次,48.08%,9764万,6.31亿,6.31亿,13.7亿,6.57亿,13.7亿,6.40亿,5.18亿,6.79亿,6.88亿,6.31亿,4.32亿,6239万,1.60亿,--,8603万,--,621万,--,--,--,824万,1593万,983万,3.05亿,--,--,75.2万,--,2436万,2655万,--,306万,164万,2820万,--,5.69亿,1432万,9996万,1059万,563万,705万,材料行业688299
22.53%,16.15%,100.00%,1.61,14.51%,1.11次,37.78%,3.19亿,22.0亿,22.0亿,25.4亿,9.59亿,25.4亿,22.0亿,18.4亿,12.4亿,13.0亿,22.0亿,17.7亿,3962万,1.86亿,--,2.69亿,--,544万,--,--,243万,184万,2846万,-837万,2.87亿,--,--,--,--,2228万,1340万,--,--,2.31万,2571万,--,9.94亿,70.6万,4.65亿,3593万,8.68万,1.15亿,材料行业002379
-10.24%,-3.45%,98.23%,2.62,-12.38%,0.28次,61.87%,-5.22亿,42.1亿,42.1亿,122亿,75.5亿,122亿,37.2亿,39.4亿,66.0亿,55.9亿,42.1亿,24.7亿,13.9亿,10.2亿,--,2.79亿,-482万,3644万,--,--,2315万,426万,4173万,2.80亿,29.9亿,13.5亿,21.7亿,-4.98亿,--,4.62亿,2.40亿,6.07亿,3042万,701万,6.46亿,--,3.88亿,8753万,11.8亿,1.85亿,3745万,3620万,材料行业600525
18.32%,10.66%,99.14%,1.68,30.76%,0.35次,40.32%,1.67亿,5.44亿,5.44亿,16.2亿,6.54亿,16.2亿,5.44亿,3.77亿,4.55亿,11.7亿,5.44亿,2.08亿,8591万,1.24亿,--,3.61亿,--,2150万,--,--,--,28.1万,5871万,1224万,9924万,--,--,--,--,3610万,1078万,--,11.6万,354万,3757万,--,6.34亿,377万,1.07亿,1.50亿,--,468万,材料行业603505
4.45%,3.85%,100.97%,1.14,13.16%,0.29次,12.33%,8931万,6.78亿,6.78亿,23.8亿,2.93亿,23.8亿,6.89亿,5.56亿,14.5亿,9.28亿,6.78亿,4.27亿,1.06亿,3.04亿,--,8396万,--,241万,--,--,--,29.0万,1985万,96.0万,5.14亿,587万,3.28亿,1044万,--,5660万,1296万,774万,134万,63.0万,4808万,--,2.61亿,893万,1.74亿,1.80亿,1558万,1.92亿,材料行业002669
1.41%,0.57%,101.60%,2.41,1.57%,0.36次,58.50%,2008万,12.8亿,12.8亿,34.9亿,20.4亿,34.9亿,12.8亿,12.4亿,21.3亿,13.6亿,12.8亿,11.0亿,1.29亿,2.39亿,--,8815万,--,380万,--,--,--,79.0万,419万,4111万,8.57亿,2.20亿,3.89亿,-216万,--,2904万,7464万,24.4万,407万,100万,5921万,--,3.33亿,5641万,8.38亿,6345万,6929万,6173万,材料行业300340
-21.85%,-11.49%,100.00%,2.23,-38.45%,0.30次,55.17%,-1.73亿,4.49亿,4.49亿,15.6亿,8.61亿,15.6亿,4.49亿,4.11亿,7.24亿,8.37亿,4.49亿,3.45亿,7044万,1.14亿,--,6541万,--,139万,--,--,--,5355,-721万,2180万,3.43亿,--,--,993,--,756万,2662万,--,272万,99.6万,4108万,--,4.83亿,1087万,1.49亿,2.14亿,6072万,1959万,材料行业603595
-0.61%,-0.20%,103.55%,2.45,-0.93%,0.21次,59.24%,-799万,8.61亿,8.61亿,39.3亿,23.3亿,39.3亿,8.75亿,9.08亿,25.7亿,13.7亿,8.61亿,7.41亿,1.52亿,2.02亿,9637万,1.02亿,--,729万,--,--,--,1311万,624万,6882万,9.62亿,9525万,2.81亿,124万,--,2054万,4396万,--,50.1万,61.0万,6265万,--,7.22亿,2117万,3.66亿,4356万,469万,2367万,材料行业300325
-0.39%,-0.28%,98.46%,1.39,-0.62%,0.45次,28.16%,-2530万,41.1亿,41.1亿,88.3亿,24.9亿,88.3亿,41.2亿,39.5亿,45.8亿,42.6亿,41.1亿,35.2亿,3.83亿,8.37亿,--,3.96亿,--,1628万,--,--,2481万,636万,2431万,146万,8.84亿,43.7万,22.1亿,551万,--,1.04亿,4.51亿,--,7698万,193万,2.78亿,--,9.75亿,3766万,7.55亿,7998万,7720万,7.48亿,材料行业002537
9.74%,7.18%,100.00%,1.23,46.66%,0.15次,18.84%,7433万,1.59亿,1.59亿,11.3亿,2.13亿,11.3亿,1.65亿,7649万,4.08亿,7.22亿,1.59亿,3121万,3097万,1765万,--,3657万,7.98万,142万,--,--,--,523万,1288万,65.5万,1.28亿,--,--,7.13万,--,283万,79.0万,--,--,1.49万,2748万,--,1.81亿,386万,2496万,4.99亿,168万,2893万,材料行业300777
15.35%,11.00%,96.01%,1.02,47.41%,0.23次,1.53%,1.10亿,2.31亿,2.31亿,15.4亿,2349万,15.4亿,2.34亿,1.13亿,14.5亿,9204万,2.31亿,7305万,2118万,2.82亿,--,158万,--,232万,--,--,--,6776,1645万,-474万,1.39亿,--,--,293万,--,700万,1628万,--,448万,20.8万,1892万,--,5104万,151万,1590万,458万,2884万,9.38亿,材料行业688020
3.91%,3.26%,94.99%,1.30,4.99%,0.65次,22.97%,8183万,16.4亿,16.4亿,26.6亿,6.11亿,26.6亿,16.4亿,15.0亿,19.7亿,6.87亿,16.4亿,13.0亿,1.85亿,6.93亿,2400万,1.21亿,--,880万,--,--,--,254万,836万,-599万,3.49亿,--,--,184万,--,1.02亿,6437万,2415万,192万,29.7万,8819万,--,3.96亿,590万,5.02亿,1.15亿,--,9598万,材料行业600135
-9.76%,-3.66%,84.19%,2.01,-16.97%,0.22次,50.17%,-2.34亿,13.8亿,13.8亿,64.2亿,32.2亿,64.2亿,14.2亿,15.7亿,19.8亿,44.4亿,13.8亿,12.3亿,3.14亿,8.92亿,--,12.0亿,-2.73万,1305万,--,--,6.58亿,587万,453万,7766万,4.86亿,3.69亿,--,3829万,--,6508万,7158万,5605万,2746万,339万,1.72亿,--,16.6亿,988万,3.37亿,1.99亿,1.82亿,8916万,材料行业600478
8.41%,3.55%,92.89%,2.69,9.80%,0.36次,62.87%,2.45亿,25.0亿,25.0亿,77.9亿,49.0亿,77.9亿,25.0亿,21.2亿,38.1亿,39.8亿,25.0亿,17.5亿,2.54亿,12.3亿,--,1.32亿,--,700万,--,--,--,110万,1.05亿,8389万,6.20亿,1.42亿,--,-583万,--,6292万,1.26亿,--,421万,290万,1.07亿,--,21.4亿,1194万,6.76亿,2.25亿,1.54亿,1.94亿,材料行业300393
-0.52%,-0.31%,84.65%,1.89,-0.61%,0.50次,46.99%,-1496万,24.4亿,24.4亿,45.4亿,21.3亿,45.4亿,24.4亿,23.1亿,24.6亿,20.7亿,24.4亿,19.8亿,3.10亿,5.08亿,--,2.11亿,--,1417万,--,--,2846万,53.5万,1280万,7848万,5.12亿,4940万,4.63亿,-584万,--,9094万,1.53亿,--,1074万,140万,1.41亿,--,7.88亿,3611万,8.88亿,3.80亿,7211万,2594万,材料行业300409
7.50%,5.43%,98.27%,1.46,14.35%,0.38次,31.31%,2.44亿,17.0亿,17.0亿,45.6亿,14.3亿,45.6亿,17.1亿,13.5亿,21.4亿,24.2亿,17.0亿,10.9亿,2.09亿,3.08亿,--,2.59亿,--,1154万,--,--,3094万,80.1万,3784万,842万,8.27亿,1.90亿,4.11亿,1224万,--,6725万,3308万,--,3970万,88.9万,1.33亿,--,8.95亿,4106万,3.89亿,3.40亿,1.12亿,3669万,材料行业300037
3.66%,2.14%,98.01%,1.72,4.81%,0.45次,41.97%,8221万,17.1亿,17.1亿,40.1亿,16.8亿,40.1亿,17.1亿,16.5亿,19.0亿,21.1亿,17.1亿,14.5亿,1.77亿,2.51亿,--,1.42亿,--,1458万,--,--,--,241万,706万,4537万,2.48亿,4554万,319万,-688万,--,5683万,1.29亿,--,1205万,174万,7459万,--,14.2亿,840万,10.7亿,2.98亿,1.79亿,1.39亿,材料行业002240
3.30%,2.25%,100.00%,1.51,5.95%,0.38次,33.63%,1443万,2.43亿,2.43亿,6.65亿,2.24亿,6.65亿,2.42亿,2.20亿,3.18亿,3.47亿,2.43亿,1.94亿,2221万,6545万,--,1642万,--,101万,--,--,--,0,169万,458万,1.24亿,--,--,-31.5万,--,730万,517万,--,--,24.4万,1033万,--,1.80亿,273万,1.02亿,1.42亿,653万,1672万,材料行业300706
10.00%,6.67%,100.00%,1.10,22.54%,0.30次,9.00%,4628万,2.05亿,2.05亿,9.54亿,8582万,9.54亿,2.05亿,1.36亿,8.56亿,9733万,2.05亿,1.05亿,2613万,1.99亿,--,699万,--,28.7万,--,--,--,--,528万,-738万,5564万,--,--,--,--,1341万,1435万,--,368万,3.00万,2010万,--,5106万,1054万,6940万,2069万,437万,5.03亿,材料行业688019
13.32%,6.93%,100.23%,1.13,30.18%,0.23次,11.40%,9079万,3.01亿,3.01亿,17.7亿,2.02亿,17.7亿,3.03亿,2.06亿,13.5亿,4.19亿,3.01亿,1.55亿,3502万,9.60亿,--,9880万,108万,292万,--,--,--,--,1331万,344万,1.03亿,--,--,130万,--,1079万,78.1万,--,65.7万,--,2079万,--,2.43亿,1147万,7078万,6424万,--,3702万,材料行业688116
14.22%,11.37%,98.84%,1.16,34.71%,0.33次,13.64%,19.6亿,56.4亿,56.4亿,183亿,25.0亿,183亿,57.6亿,38.1亿,149亿,34.3亿,56.4亿,29.1亿,5.07亿,67.3亿,--,4.04亿,-1.34亿,1.04亿,--,--,--,1.43亿,2.93亿,-1.19亿,3.41亿,5.64亿,--,1.20亿,--,1.96亿,1.38亿,--,83.5万,117万,4.30亿,--,17.4亿,1.14亿,19.3亿,4.94亿,8417万,38.7亿,材料行业600516
9.44%,4.91%,100.26%,1.94,9.08%,0.54次,48.42%,1.06亿,11.7亿,11.7亿,22.6亿,10.9亿,22.6亿,11.7亿,10.3亿,17.5亿,5.12亿,11.7亿,9.31亿,7676万,3.26亿,--,3089万,-219万,337万,--,--,--,154万,1407万,2326万,6.40亿,1262万,--,-44.8万,--,1734万,722万,--,1590万,125万,3615万,--,3.67亿,699万,6.27亿,2979万,4847万,636万,材料行业300748
19.88%,11.94%,100.00%,1.64,19.05%,0.63次,39.04%,5658万,2.97亿,2.97亿,5.08亿,1.98亿,5.08亿,2.96亿,2.26亿,2.69亿,2.39亿,2.97亿,1.67亿,4469万,4227万,--,2555万,-130万,346万,--,--,--,19.8万,963万,-147万,1.08亿,--,--,-31.5万,--,2926万,325万,--,461万,59.4万,1690万,--,1.68亿,811万,5965万,2907万,391万,792万,材料行业688398
4.67%,3.07%,100.46%,1.38,5.11%,0.60次,27.52%,1.58亿,31.0亿,31.0亿,60.5亿,16.6亿,60.5亿,31.0亿,28.2亿,41.9亿,18.6亿,31.0亿,26.9亿,1.00亿,4.03亿,--,2.61亿,--,696万,--,--,--,28.8万,2089万,1895万,12.0亿,3015万,--,352万,--,1883万,6686万,--,1781万,52.1万,6271万,--,10.2亿,538万,5.74亿,4.66亿,6323万,10.9亿,材料行业688005
3.67%,2.90%,89.98%,1.48,23.06%,0.13次,32.28%,5047万,2.19亿,2.19亿,20.1亿,6.49亿,20.1亿,2.36亿,1.69亿,11.1亿,9.01亿,2.19亿,1.24亿,3726万,1.95亿,--,1.23亿,-269万,346万,--,--,138万,266万,461万,-391万,1.83亿,142万,8825万,1738万,--,1414万,4597万,--,148万,3.04万,2704万,--,4.26亿,2539万,1.22亿,9117万,1.26亿,742万,材料行业300346
0.78%,0.40%,105.29%,1.88,1.57%,0.25次,46.88%,3840万,24.4亿,24.4亿,96.9亿,45.4亿,96.9亿,24.5亿,23.7亿,41.7亿,55.1亿,24.4亿,19.6亿,3.73亿,7.84亿,--,4.98亿,--,2074万,--,--,1.11亿,309万,499万,1.33亿,17.3亿,5520万,17.5亿,102万,--,1.05亿,5.41亿,2.37亿,1769万,279万,1.35亿,--,20.1亿,9921万,7.53亿,4.98亿,1.40亿,1.82亿,材料行业002341
5.99%,2.47%,95.09%,2.43,6.46%,0.38次,58.82%,6.35亿,98.3亿,98.3亿,265亿,156亿,265亿,99.0亿,90.1亿,137亿,128亿,98.3亿,79.3亿,8.86亿,31.3亿,--,16.5亿,-44.8万,5297万,--,--,1.45亿,1837万,1.39亿,4.63亿,22.8亿,10.3亿,1.91亿,4859万,--,7570万,14.3亿,--,2345万,631万,3.47亿,--,64.5亿,7022万,57.7亿,27.6亿,4.79亿,3.85亿,材料行业002340
5.16%,2.25%,99.45%,2.25,5.75%,0.39次,55.58%,3271万,5.69亿,5.69亿,14.7亿,8.16亿,14.7亿,5.69亿,5.07亿,8.34亿,6.34亿,5.69亿,4.00亿,1.02亿,2.37亿,--,2164万,--,368万,--,--,--,154万,192万,1059万,1.83亿,1929万,--,-113万,--,3704万,804万,1821万,1076万,21.3万,5434万,--,3.76亿,2604万,2.65亿,9713万,6423万,1043万,材料行业300666
20.97%,16.69%,99.89%,1.22,63.63%,0.26次,18.18%,2.90亿,4.56亿,4.56亿,19.4亿,3.53亿,19.4亿,7.59亿,4.37亿,9.09亿,10.3亿,4.56亿,3.08亿,6590万,2.90亿,--,6824万,--,762万,--,--,--,50,5483万,25.5万,3.19亿,2336万,7428万,3.04亿,--,2914万,2020万,--,1284万,41.1万,3651万,--,2.12亿,1859万,1.30亿,4248万,15.0万,551万,材料行业300236
6.61%,2.61%,100.46%,2.58,11.18%,0.23次,61.20%,5.76亿,51.5亿,51.5亿,235亿,144亿,235亿,51.4亿,43.2亿,133亿,102亿,51.5亿,35.6亿,6.56亿,21.4亿,--,8.55亿,--,2125万,--,--,6020万,868万,6866万,1.88亿,71.0亿,4.79亿,8043万,-1652万,--,2.07亿,3.25亿,--,1276万,532万,2.61亿,--,49.5亿,3.06亿,24.9亿,10.3亿,15.6亿,2.97亿,材料行业002074
